FC,canonical_smiles
-0.016685541,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccnc(c2)N3CCOCC3)OCc4ccccc4-c5ccccc5C1=O
-0.08653631,COc1cc(O)c(cc1/C=C/C(=O)c2ccc(O)cc2)C(C)(C)C=C
0.019945423,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(cc12)C(=O)NOCCO
0.062906903,CC=Cc1ccc(cc1)[C@@H]1[C@@H](CO)N([C@@H]1C#N)C(=O)c1cccnc1
-0.096187332,CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5
0.039735814,CCCNC(C)(C)COC(=O)c1ccccc1
-0.000831122,CC(C)Oc1ccc2c(c1)occ(-c1ccccc1)c2=O
-0.094382453,Oc1c(CC=C)cccc1C=NNC(=O)CN1CCN(Cc2ccccc2)CC1
-0.01647277,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3c4ccccc4[nH]c3c2=O)CC1
0.222347208,CO[C@@H]1CC[C@H]2CCN(C)C(=O)[C@@H](C)CN(C)C(=O)c3cccc(C#N)c3OC[C@H]1O2
0.335472163,CO[C@H]1CC[C@H]2CCOc3ccc(cc3C(=O)N(C)C[C@H](OC)[C@@H](C)C(=O)N(C)C[C@@H]1O2)C#N
-0.02028455,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2c(C)noc2C)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45
-0.162019347,NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21
0.139135226,COc1ccc(C(NC(=O)c2ccccc2)c3ccc4cccnc4c3O)c(OC)c1
-0.007962455,COC(=O)N(C)C[C@@H]1OCc2cnnn2CCCC(=O)N(C[C@@H]1C)[C@H](C)CO
0.061030073,COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC
-0.000296582,COc1ccc(cc1OC1CCCC1)C1CNC(=O)C1
-0.072631217,CC[C@@H](C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(cn2)C(=O)C2CC2)c(C)cc1C(N)=O
0.012815078,OC[C@@H]1O[C@H](CC(=O)Nc2ccccc2)C=C[C@@H]1NC(=O)Nc1cc(F)ccc1F
-0.079267415,CN(C)C(=O)c1ccc(cc1)-c1ccc(cc1)[C@@H]1[C@H]2CNC[C@@H]1N2
-0.099025612,OCCn1cc(cn1)-c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1
-0.114583325,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(F)(F)F)OCCCC[C@H](C)Oc3ccc(NC(=O)C4CCCCC4)cc3C1=O
0.061645364,CC(C)N=c1/cc2n(-c3ccc(Cl)cc3)c3ccccc3nc2cc1Nc1ccc(Cl)cc1
0.046782465,Cn1cnc(=N)c2nc[nH]c12
0.126600085,CC(C)NC(=O)Nc1ccc2O[C@@H](CN(C)C)[C@@H](C)CN([C@@H](C)CO)C(=O)Cc2c1
-0.089527316,CCCN(CC1CC1)c1nc(C)nc(Nc2c(Cl)cc(Cl)cc2Cl)c1Cl
-0.214127205,CCCOCCn1c2cc(ncc2nc(N2CCN(CCO)CC2)c1=O)-c1ccc(OC)nc1
0.005684486,O=C(Nc1cccc2cccnc12)c1ccc(cc1)N1C(=O)[C@H]2[C@@H]3C[C@@H](C=C3)[C@H]2C1=O
-0.129730964,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
-0.2215622,CC(=C)[C@H]1O[C@H]2CC[C@]3(C)[C@]4(C)[C@@H](CC[C@@]3(O)[C@@]52O[C@@H]5[C@H]1O)[C@@H]6OC(C)(C)[C@H]7C[C@@H]8C(=C)Cc9c(Cl)cc%10[nH]c4c6c%10c9[C@@]87O
-0.010251025,CCN1C2C(C(=NC2Nc3ccccc13)OC)c4ccccc4
0.023455424,Cc1ccc(cc1)C(=O)Cn1c2CCCCc2sc1=N
0.147484457,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C
0.283898638,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CC2)OCCCC[C@@H](C)Oc3ccc(NC(=O)Nc4c(C)noc4C)cc3C1=O
-0.021334003,CCC1CCc2sc(cc2C1)C(=O)Nc1cc(ccc1OC)S(=O)(=O)N1CCOCC1
-0.023591535,CN1CCN2[C@@H](C1)c3ccccc3Cc4cccnc24
-0.273090667,CN(C)c1ccc(Cn2cnc3CN(C(Cc32)C(=O)O)C(=O)C(c4ccccc4)c5ccccc5)cc1C
0.127280897,CCC[C@H](N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(O)=O)C(=O)OCC
0.034500745,O[C@@H]1COC[C@H]2O[C@H](CC(=O)N3CCCCC3)CC[C@@H]2N(C1)C(=O)c1ccc(F)cc1
0.053183003,C[n+]1ccccc1C=NO
0.146252558,OC(CN1CCNCC1)Cn1c2ccc(Br)cc2c2cc(Br)ccc12
-0.040805587,CN(C)C(=O)c1ccc(cc1)S(=O)(=O)c1ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c1
-0.018217163,C(Nc1ccnc(n1)N1CCOc2ccccc12)c1ccccc1
0.174255842,CN(C)c1ccc2O[C@H]3[C@H](C[C@H](CC(=O)NCC4CC4)O[C@@H]3CO)c2c1
-0.037482815,Nc1cc(nc(N)[n+]1[O-])N1CCCCC1
0.013174838,CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c3ccccc3)C3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1
0.010136173,C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O
-0.025634931,NS(=O)(=O)Cc1noc2ccccc12
-0.064010163,C[C@H](CSC(=O)c1ccccc1)C(=O)N1C[C@H](C[C@H]1C(O)=O)Sc1ccccc1
0.10347157,CCCCCc1cc(O)c2C3C=C(CC[C@H]3C(C)(C)Oc2c1)C(=O)O
-0.073327765,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
-0.027194231,CCN(C(C)=O)c1cccc(c1)-c1ccnc2c(cnn12)C#N
-0.035245475,O=c1cccc2C3CNC[C@@H](C3)Cn12
0.172951621,COc1ccccc1S(=O)(=O)N(C)C[C@H]2OCc3cnnn3CCCC(=O)N(C[C@@H]2C)[C@H](C)CO
-0.093158923,CCOC(=O)c1ncc2[nH]c3cccc(OC(C)C)c3c2c1C
-0.309924018,O=c1[nH]c2ccccc2n1C3CCN(Cc4ccc(cc4)c5nc6cc7[nH]cnc7cc6nc5c8ccccc8)CC3
0.171536763,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)CCC(F)(F)F)OCCCC[C@H](C)Oc2ccc(NS(=O)(=O)C)cc2C1=O
0.208328349,CN(C)c1ccc2O[C@@H]3[C@@H](C[C@H](CC(=O)NCc4ccc(Oc5ccccc5)cc4)O[C@@H]3CO)c2c1
0.079757918,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
0.040428756,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccccc2C)OCc2cn(CCCC1=O)nn2
-0.007068446,CCCn1c(=O)n(-c2ccc(Cl)cc2)c2[nH]cnc2c1=O
-0.178137292,OCC(O)COC(=O)c1ccccc1Nc1ccnc2c(cccc12)C(F)(F)F
-0.061917283,CCCCCCCCc1ccc(cc1)-c1ccc(cc1)C(O)=O
0.206889964,COc1cc(OC)cc(c1)C(=O)Nc2nc[nH]n2
0.234822384,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(cc2)C(F)(F)F)OCCCC[C@H](C)Oc3ccc(NS(=O)(=O)c4c(C)noc4C)cc3C1=O
-0.060377404,CC(C)(C)c1ccc2OCC(Oc2c1)C(=O)NN=Cc1ccc[nH]1
0.094511096,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CC2)OCCCC[C@@H](C)Oc3ccc(NC(=O)Cc4ccccc4)cc3C1=O
0.006049356,CO[C@H]1CC[C@H]2CCN(C)C(=O)[C@@H](C)[C@@H](CN(C)C(=O)c3cccc(C#N)c3OC[C@@H]1O2)OC
-0.040397017,COc1cc2ccc(=O)oc2c(O)c1O
0.208958049,COC(=O)N/N=C/c1ccc(o1)[N+](=O)[O-]
-0.226794406,OC[C@H]1O[C@H](CCNS(=O)(=O)c2ccccc2)CC[C@H]1NC(=O)c1cccnc1
0.013359284,CC(C)C#Cc1ccc2c(O[C@@H](CN(C)C(=O)Nc3ccccc3)[C@H](C)CN([C@H](C)CO)S2(=O)=O)c1
0.081933184,COc1ccc(cc1)c2cnc3O[C@@H](CN(C)Cc4ccccc4)[C@@H](C)CN([C@H](C)CO)C(=O)c3c2
0.000168879,CO[C@H](CN(C)Cc1cc(F)ccc1F)[C@H](C)CN([C@@H](C)CO)C(=O)Nc1ccc(F)cc1
0.130286493,COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)C1CCCO1
0.060463811,CC=CCn1c(SCCCc2ccccc2)nc2n(C)c(=O)[nH]c(=O)c12
-0.012814457,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
0.109412412,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2cccs2)OCCCC[C@@H](C)Oc3ccc(NC(=O)Cc4ccccc4)cc3C1=O
0.004969822,OC(=O)c1cc(O)c2ccc(Cl)cc2n1
0.013952894,OC(=O)c1cc(O)c2ccccc2n1
-0.087282667,C1CCC(CC1)Nc1nc(Oc2ccccc2)nc2[nH]cnc12
-0.025362387,COc1ccc(cn1)-c1ccc2ncc3n(C)c(=O)n(-c4ccc(N5CCNCC5)c(c4)C(F)(F)F)c3c2c1
-0.035606662,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
0.002546637,Cc1cccc(n1)-c1[nH]c(nc1-c1ccc2nccnc2c1)C(C)(C)C
0.018069496,OC[C@H]1O[C@H](CC(=O)N2CCOCC2)C[C@H]2[C@@H]1Oc1ccc(NC(=O)c3cccnc3)cc21
0.351520442,COc1ccc(cc1)C(=O)N1C[C@H]2[C@H]([C@@H](CO)N2C(=O)Cc2ccccn2)c2ccccc12
0.012128212,CN1[C@H]2Cn3c(cccc3=O)[C@@H]1[C@@H]([C@H]2CO)C(=O)NCC1CC1
-0.031073712,O=S(=O)(Cc1ccccc1)N1C[C@H]2N[C@@H](C1)[C@H]2c1ccc(cc1)-c1cccc(c1)C#N
-0.039010229,Cn1cc(cn1)-c1ccc2nnc(Sc3ccc4ncccc4c3)n2n1
-0.032253077,[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc1ccccc1
-0.160846687,O=c1cc(oc2c(cccc12)-c1cccc2c3ccccc3sc12)N1CCOCC1
0.390889435,CC(C)NC(=O)N1[C@@H](CO)[C@@H]2[C@H]1CN(C)c1ccccc21
0.100365606,COc1ccccc1OC(=O)C(C)c1ccc(CC(C)C)cc1
-0.018931057,Cc1nc(SCc2nc3ccccc3[nH]2)c4oc5ccccc5c4n1
0.030909083,CCC(=O)Nc1ccc2c(OC[C@H](C)N(C[C@@H](C)[C@H](CN(C)C2=O)OC)C(=O)CC2CC2)c1
0.073672825,NC1(CCC1)c1ccc(cc1)-c1nc2ccn3c(n[nH]c3=O)c2cc1-c1ccccc1
-0.004767693,COc1ccc(cc1NS(=O)(=O)c1cc(Cl)cc(Cl)c1O)-c1ccccc1
-0.125527613,CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC1=O
-0.031405735,CC(C)(C)CC1NC(C(c2cccc(Cl)c2F)C11C(=O)Nc2cc(Cl)ccc12)C(=O)NC1CCC(O)CC1
-0.006351428,Cc1ccc2n3CCNC4CCCc(c34)c2c1
-0.006037238,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]12C
0.090994594,C[C@@H]1CC2=C(CCC(=O)C2)[C@H]2CC[C@@]3(C)[C@H](CC[C@@]3(O)C#C)C12
-0.145410048,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(C)cc2)Oc2c(cccc2C1=O)NC(=O)C1CC1
0.035861142,OC(=O)c1c(I)cc(I)c(NC(=O)CCCCC(=O)Nc2c(I)cc(I)c(C(=O)O)c2I)c1I
0.084967384,C/C=C/c1cnc2O[C@@H](CN(C)C(=O)C3CCOCC3)[C@H](C)CN([C@H](C)CO)C(=O)c2c1
0.272089571,COc1ccc(NC(=O)N2C[C@@]3(C2)CN([C@@H](CO)c2[nH]c4cc(OC)ccc4c32)C(C)=O)cc1
0.016735626,CN1CC[C@H](C[C@@H]1c1nc2ccccc2[nH]1)NC(=O)Nc1ccc(cc1)C#N
-0.01923526,Clc1ccccc1C=c1/sc2nc3cc(Br)cnc3n2c1=O
0.104559937,Fc1ccc(Sc2ccc3c(-c4c(Cl)cccc4Cl)c(=O)ncn3n2)c(F)c1
0.107762074,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1
0.106714977,NCC[C@@H]1CC[C@@H](NC(=O)Nc2ccc(F)cc2)[C@@H](CO)O1
-0.381204605,Nc1nc2[nH]cc(CCc3ccc(cc3)C(=O)N[C@H](CCC(O)=O)C(O)=O)c2c(=O)[nH]1
-0.03509453,CN1CC[C@@H]([C@H](O)C1)c1c(O)cc(O)c2c1oc(cc2=O)-c1ccccc1Cl
0.053768305,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(O)=O
-0.011868046,NC(=N)SCCc1ccc(OCc2ccc(cc2)[N+]([O-])=O)cc1
-0.211804661,Cc1nc(sc1CSc1ccc(OCC(O)=O)c(C)c1)-c1ccc(cc1)C(F)(F)F
0.034257028,Cc1cccn2cc(COc3ccc(cc3)c4ccccc4)nc12
-0.096905958,CCOCOC[C@H](C[C@H](C)C(=O)NO)NC(=O)c1ccc(Oc2ccccc2)cc1
-0.031580313,O=C1c2ccccc2C(Cc2ccncc2)(Cc2ccncc2)c2ccccc12
-0.00928992,Cc1c(C)c2OC(C)(COc3ccc(CC4SC(=O)NC4=O)cc3)CCc2c(C)c1O
0.03275708,Cn1nnc2c(ncn2c1=O)C(N)=O
-0.063212286,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc1cccs1)C(=O)NO
0.076476348,Nc1nc(Nc2ccccc2)nc3n(cnc13)C4OC(CO)C(O)C4O
-0.029939988,Cn1cnc(c1)S(=O)(=O)N[C@H]1CC[C@@H](CC(=O)NCC2CCCCC2)O[C@@H]1CO
0.005305018,Fc1ccc2sn(c3ccccc3)c(=O)c2c1
-0.01319341,NC(=O)NC(=O)Cc1ccccc1
0.230663793,OC[C@H]1[C@@H]2[C@@H](CN(C(=O)C3CC3)c3ccccc23)N1C(=O)c1ccccc1
0.002372562,OC(=O)c1ccc(cc1)c2ccc3cc(c(O)cc3c2)C4(CC5CC6CC(C5)C4)C6
0.005129563,CCOC(=O)C1=C(C)N=c2sc(=C/c3cc(Br)c(O)c(Br)c3)c(=O)n2C1c1ccc2OCOc2c1
0.176245437,Fc1ccc(cc1)C(=O)C(CN1CCCCC1)c1ccccc1
0.036506154,COc1ccc2ccc(=O)oc2c1
0.477016694,CN1[C@@H]2CC[C@@H](CC(=O)N3CCc4ccccc4C3)O[C@@H]2COc2ccc(NS(=O)(=O)c3cccc(F)c3)cc2C1=O
-0.100313418,CN1[C@H]2Cn3c(ccc(-c4ccc(F)cc4)c3=O)[C@@H]1[C@@H]([C@H]2CO)C(=O)NC1CCC1
0.124355727,Cc1ccc(/C=C(C#N)/c2nc3ccc(C)cc3[nH]2)o1
-0.065983349,O=C(Cn1sc2ccccc2c1=O)Nc1ccccc1
0.096679314,COc1ccc2nccc([C@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1
-0.047292889,NC1(CCC1)c1ccc(cc1)-c1nc2ccn3c(n[nH]c3=O)c2cc1-c1ccccc1
0.236331694,OC[C@H]1Nc2ccc(cc2[C@H]2[C@@H]1CCN2C(=O)c1cccnc1)C1=CCCCC1
-0.333565063,CCCCCCCCCCCCCCCCCCc1ccc(cc1)C(=O)/C=C/C(=O)O
-0.016842993,OC(=O)c1cc(O)c2ccc(Cl)cc2n1
-0.049643443,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(N)=O)c2cc1OC
0.019579038,Cc1cccc(n1)C#Cc1ccccc1
-0.00571945,CCCC[C@@H](C)/C=C(C)/C=C(C)/C(=O)NC1=C[C@@](O)(C=CC=CC=CC(=O)NC2C(=O)CCC2=O)[C@@H]3O[C@@H]3C1=O
0.174926936,O=C(NCCOc1ccccc1c2ccccc2)c3ccco3
0.067903974,Nc1cccc2C(=O)N(Cc12)C1CCC(=O)NC1=O
0.048562963,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CCCCCC1
-0.076533504,Cc1ccc(C=NNC(=O)c2ccccc2Oc2ccccc2)o1
-0.092005929,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(C)=O)C(=O)N[C@]1(C)CCCC=C/CCC[C@@](C)(NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC1=O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)O)C(N)=O
0.060748878,NC12CC3CC(CC(C3)C1)C2
-0.13656496,OC(=O)Cn1c(cc2ccccc12)C(=O)Nc1nc(cs1)-c1ccccc1Cl
0.033163184,COc1cc2c(cc1O)occ(-c1ccc(O)cc1)c2=O
0.017498676,C(Nc1ncnc2ccc(cc12)-c1ccc2OCOc2c1)C1CCCC1
-0.016095359,Nc1nc(F)nc2n(cnc12)[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O
0.018289112,CN1CCN(CC1)C(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)c2ccccc2F)O1
-0.285477664,CN(C)C(=O)n1nnnc1Cc1ccc(cc1)-c1ccccc1
-0.042769328,COc1ccc(CN(C)C[C@H]2OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4ccc(cc4)C(F)(F)F)cc3C(=O)N(C[C@H]2C)[C@H](C)CO)cc1
0.013007207,CCOc1cc(cc(Cl)c1OCC(=O)OC)C=C1C(=O)N(N=C/1C)c1ccccc1
0.133399681,CC1CNCCN1S(=O)(=O)c2cccc3cnccc23
0.215592681,CCCNC(=O)N[C@H]1CC[C@@H](CCn2cc(nn2)-c2cccc(F)c2)O[C@@H]1CO
-0.005305843,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc3OCCOc3c2)OCc4cn(CCCC1=O)nn4
0.571684887,COC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(-c4cccc(OC)c4)c3=O)[C@H]2N1Cc1nccs1
-0.046265342,CN1CC[C@H](C[C@@H]1c1nc2ccccc2[nH]1)NC(=O)Nc1ccc(cc1)C#N
-0.029093632,O[C@H]1COC[C@@H]2O[C@H](CC(=O)NCCc3ccncc3)CC[C@H]2N(C1)C(=O)Nc1ccc(Cl)cc1
0.314773911,CN1[C@@H]2CC[C@H](CC(=O)Nc3cn(C)nc3C)O[C@@H]2COc2ccc(NC(=O)C3CCOCC3)cc2C1=O
-0.07814369,O=C(N(C(=O)c1ccccc1)c2ncnc3Oc4ccc5ccccc5c4C(c6ccccc6)c23)c7ccccc7
0.051104574,CO[C@@H]1CN(C)C(=O)c2cc(NC(C)=O)ccc2OC[C@@H](C)N(Cc2ccc(F)cc2)C[C@H]1C
-0.083174984,C[N@@+]1(CC2CC2)CC[C@@]23[C@H]4Oc5c2c(C[C@@H]1[C@@]3(O)CCC4=O)ccc5O
0.114291984,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccncc2)OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4ccccc4)cc3C1=O
0.120991828,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)c1ccccc1
-0.141811183,OC[C@H]1O[C@H](C[C@@H]2[C@H]1Oc1ccc(NC(=O)CC3CC3)cc21)CC(=O)NCc1ccc2OCOc2c1
0.071709248,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)C2CC2)Oc3cc(ccc3S1(=O)=O)C4=CCCC4
-0.168445119,O=C(Nc1ccc2ccccc2c1)C1CC2CCC1C2
0.169129041,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C/2C(=O)Nc3ccc(Cl)cc23)c1C
-0.058918992,C[C@H](C=C[C@@H](O)C1CC1)[C@H]1CC[C@@H]2[C@]1(C)CCCC2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C
0.006398597,Cc1ncc(n1C)[N+]([O-])=O
-0.149511337,ON=C1/C(Nc2ccccc12)=C1/C(=O)Nc2cc(Br)ccc12
-0.02866777,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC[C@@H](NC[C@@H](N)CS)C(C)C)C(=O)O
0.07003707,COc1ccc(NC(=O)Nc2ccc3O[C@@H]4[C@@H](C[C@H](CC(=O)NCc5ccc6OCOc6c5)O[C@H]4CO)c3c2)cc1
-0.103163275,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccccc2)OCCCC[C@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O
-0.159894688,CCOc1ccc(CCNC(=O)c2ccc(Oc3ccccc3)cc2)cc1OCC
0.165884838,COCCNC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)c2cc(Cl)cc(Cl)c2)O1
0.50851422,CN1[C@@H]2CC[C@H](CC(=O)NCc3ccccc3F)O[C@H]2COc2ccc(NC(=O)C3CCCCC3)cc2C1=O
0.023650087,CC(=O)CCCCn1c(=O)n(C)c2ncn(C)c2c1=O
-0.008799247,CC(C)(C)NCC(O)COc1cccc2[nH]c(O)nc12
-0.026877785,CCNC(=O)c1noc(c1-c1ccc(CN2CCOCC2)cc1)-c1cc(C(C)C)c(O)cc1O
0.007612175,C1CCC(CC1)n1cnc2c(Nc3ccc(cc3)N3CCOCC3)nc(Oc3cccc4ccccc34)nc12
-0.088410478,CCC(=O)N1CC2(C1)[C@H]([C@@H](CO)N2S(C)(=O)=O)c1ccc(cc1)-c1cccc(C)c1
-0.062201575,Nc1nc(OCc2ccccc2)c2[nH]cnc2n1
