FC,canonical_smiles
-0.089150523,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(F)(F)F)OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)c4c(C)noc4C)cc3C1=O
-0.005614693,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)N1Cc2ccccc2NC1=O
-0.108152537,O=C(OCC#CCSc1nnc(o1)c2cccc3ccccc23)c4c[nH]cn4
0.016377406,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2cccc(F)c2)Oc3cc(C#CCN(C)C)ccc3S1(=O)=O
0.072885967,O[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC1CCC1)c45
-0.085078909,COc1ccc(CN(C)C[C@@H]2OCCCC[C@H](C)Oc3ccc(NS(=O)(=O)c4ccc(Cl)cc4)cc3C(=O)N(C[C@H]2C)[C@@H](C)CO)cc1
0.044032441,Cc1cc(NC(=O)CS(=O)(=O)c2cn(Cc3cccc(c3)C(F)(F)F)c3ccccc23)no1
-0.060120362,CCc1ccccc1NC(=O)CSC(=O)NNC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)OC(C)(C)C
-0.056766792,C(CN1CCCCC1)Oc2ccc(cc2)c3cnc4c(cnn4c3)c5ccncc5
0.198309508,Nc1nc(F)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
-0.034429726,CN(C)C(=O)Oc1ccc[n+](C)c1
-0.120496567,C[C@@H](NC(=O)C[C@@H]1CC[C@@H](NC(=O)CN2CCOCC2)[C@H](CO)O1)c1ccccc1
-0.083500726,N[C@@H]1C[C@H]1c1ccccc1
0.032954538,C[C@]12CC(=O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)CO
-0.069038411,CN(C)C(=O)c1ccc(cc1)-c1cccc(c1)-c1nc(cc2CN([C@H](CCO)c12)[S@](=O)C(C)(C)C)C(=O)N1CCN(C)CC1
0.256348011,CC1NC(=O)C2CCCN2C(=O)C(CCCCCC(=O)C2CO2)NC(=O)C(C)NC1=O
0.237783681,COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1nccs1)C[C@]31CN(Cc2ccncc2)C1
-0.037303636,N[C@@H](CCl)C(=O)O
0.037151918,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2c(C)noc2C)Oc3c(NC(=O)c4cnccn4)cccc3C1=O
-0.077530791,C[C@H]1CN(C[C@@H](C)O1)c1ccc(NC(=O)c2cccc(-c3ccc(OC(F)(F)F)cc3)c2C)cn1
-0.002043372,COc1ccc(C2=NC(C(N2C(=O)N2CCNC(=O)C2)c2ccc(Cl)cc2)c2ccc(Cl)cc2)c(OC(C)C)c1
-1.150029065,C[C@@H]1CC(=O)NN=C1c1ccc(I)cc1
-0.126818216,COc1ccc(CCN2CCN(CCCc3ccccc3)CC2)cc1OC
0.006719634,CN1CCCC(CN2c3ccccc3Sc3ccccc23)C1
0.268516092,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCCCC[C@@H](C)Oc3ccc(cc3C1=O)N(C)C
0.062573496,CO[C@@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)c3cccc(OC)c3)cc2OC[C@H](C)N(Cc2ccccc2F)C[C@@H]1C
0.175545037,OC(=O)[C@@H](Cc1ccccc1)NC(=O)C(O)=O
0.192092796,OCCOc1cccc(CN2CCC(CN3C(=O)c4ccccc4C3=O)CC2)c1
-0.027555927,Fc1cccc([C@@H]2CC[C@@H](NC(=O)N3CCC(CC3)n3c4cccnc4[nH]c3=O)C(=O)N(CC(F)(F)F)C2)c1F
0.156587438,COc1ccccc1CNC(=O)C[C@H]2C[C@@H]3[C@@H](Oc4ccc(NC(=O)Cc5ccncc5)cc34)[C@H](CO)O2
0.000343383,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3c(NS(=O)(=O)c4cccs4)cccc3C1=O
0.203170573,CC=C1/[C@H]2Cc3[nH]c(=O)ccc3[C@]1(N)CC(C)=C2
-0.051136934,C[C@@H](Oc1cc(cnc1N)-c1cnn(c1)C1CCNCC1)c1c(Cl)ccc(F)c1Cl
-0.001291434,CN1C(=S)NC(Cc2c[nH]c3ccccc23)C1=O
0.008642949,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)CCC(F)(F)F)OCc2ccccc2-c3ccccc3C1=O
0.069635184,Nc1cccc2C(=O)N(Cc12)C1CCC(=O)NC1=O
-0.003517054,COc1ccc(Nc2ccn(n2)-c2ccccc2)cc1
-0.002972215,OC1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1=O
0.321363779,CC(C)(C)[S@@](=O)N1Cc2cc(nc(c2[C@H]1CCO)-c1cccc(c1)-c1ccc(F)cc1)C(=O)N1CCCCC1
0.211358969,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccccc2C(F)(F)F)OCc3cn(CCCC1=O)nn3
0.024795304,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1
-0.001634152,CCNC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)C2CCOCC2)O1
0.085926653,CCNC(=O)CCc1nc(no1)-c1ccc(cc1)C(C)C
-0.011765864,C[C@@]12CCC3C(CC[C@@H]4C[C@@H](O)CC[C@@]43C)[C@@]2(O)C[C@H](O)[C@@H]1C5=CC(=O)OC5
0.003667681,OC[C@@H]1O[C@@H](CCn2cc(nn2)C2CCCCC2)CC[C@H]1NC(=O)CN1CCOCC1
-0.009171132,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1
0.139700305,Cc1ccc(cc1)C(=O)c1cc(O)c(O)c(c1)[N+]([O-])=O
0.186576105,CC(COc1ccccc1)NC(C)[C@H](O)c1ccc(O)cc1
-0.015742467,CNC(=O)Oc1ccc2N(C)C3N(C)CC[C@@]3(C)c2c1
0.109977249,O[C@H]1COC[C@H]2O[C@@H](CC(=O)N3CCc4ccccc4C3)CC[C@@H]2N(Cc2ccc(Oc3ccccc3)cc2)C1
-0.013694235,CN(C)C(=O)C(CCN1CCC(O)(CC1)c1ccc(Cl)cc1)(c1ccccc1)c1ccccc1
0.015843402,CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)-c2cccc3[nH]ncc23)CC1
0.21375775,COc1ccc(CNC(=O)c2cc3CN([C@@H](CCO)c3c(n2)-c2cccc(C=CC)c2)[S@@](=O)C(C)(C)C)cc1
-0.02122051,Cc1cc(C(=O)CN2C(=O)CCC2=O)c(C)n1Cc3ccccc3
-0.139942807,Cc1cc(C)c(c(C)c1)S(=O)(=O)Nc1cccc(c1)C(F)(F)F
0.089582357,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@]1(C)CCCC2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C
-0.010888303,CC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1
0.014719265,COc1ccc2cc(ccc2c1)[C@H](C)C(O)=O
0.039270783,CCc1c(O)cc(O)c(C(=O)c2ccc(OCCN3CCOCC3)c(OC)c2)c1CC(=O)N(CCOC)CCOC
0.046000296,COc1ccccc1CNC(=O)C[C@H]2C[C@H]3[C@H](Oc4ccc(NC(=O)Nc5ccc(cc5)C(F)(F)F)cc34)[C@@H](CO)O2
0.098783888,CN1CCCCC1CCN1c2ccccc2Sc2ccc(cc12)S(C)=O
-0.082066344,OC[C@@H]1O[C@H](CC(=O)NCCc2ccccc2)CC[C@H]1NC(=O)c1ccc(F)cc1
-0.035788165,CO[C@@H](CN(C)S(=O)(=O)c1ccc(C)cc1)[C@@H](C)CN(Cc1ccccc1Cl)[C@H](C)CO
0.024562084,CC1=C(C(=CC=C1)C)NC(=O)N(C2=C(C=C(C=C2)OC)OC)C3=NC=NC(=C3)NC4=C(C=C(C=C4)N5CCN(CC5)C)OC
0.040915716,CCCCNC(=O)C1Cc2ccccc2N1C(=O)C(N)CC
-0.034919641,CCC(=O)N(C)C[C@H]1[C@@H]([C@@H](CO)N1C(=O)Cc1ccncc1)c1ccccc1
0.01920089,CCN(Cc1ccccc1)C(=O)Cn1c2nc(ncc2n(C)c1=O)-c1ccccc1
0.206101023,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3ccc(NC(=O)c4ccncc4)cc3CC1=O
0.09343787,COc1cc(N)c(Cl)cc1C(=O)OCCCN1CCCCC1
-0.001945046,CC(=O)C(C#N)C(=O)Nc1cc(Br)ccc1Br
-0.005178488,CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)NC(C)C)cc2OC[C@@H](C)N(Cc2ccccn2)C[C@@H]1C
0.065525503,OCC1(CO)N2CCC(CC2)C1=O
0.011551149,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(Cl)cc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)CCCCCC(=O)Nc4ccccc4N)cc3C1=O
0.00401735,CC(C)NC(=O)NCC[C@H]1CC[C@@H](NC(=O)CCN2CCCCC2)[C@H](CO)O1
-0.137260777,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc12
0.026605664,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N[C@H]3CCC[C@@H]3O)ncnc12
-0.033312062,NCCNC(=O)c1ccc(Cl)cn1
-0.018634968,C1CC1C(NC1=NCCO1)C1CC1
0.116807588,ONC(=O)CCCCCCC(=O)Nc1ccccc1
0.108280633,CCC(C)(CN(C)C)OC(=O)c1ccccc1
0.056068969,OCCn1cc(cn1)-c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1
0.021645453,CCCCC(C)(C)[C@H](O)C=C[C@H]1[C@H](O)CC(=O)[C@@H]1CC=C/CCCC(O)=O
-0.084111895,Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@@H](Oc2c1)c4cc(O)c(O)c(O)c4
-0.113445064,CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O
0.105682791,Cc1ccccc1S(=O)(=O)NCC[C@@H]1CC[C@@H](NS(=O)(=O)c2ccccc2C)[C@H](CO)O1
-0.216541286,COC(=O)c1c(C)c2Oc3c(Cl)c(OC)c(Cl)c(C)c3C(=O)Oc2c(C)c1OC
0.088224934,O[C@H]1COC[C@H]2O[C@@H](CC(=O)N3CCN(CC3)c3ccccc3)CC[C@@H]2N(C1)C(=O)c1cnccn1
-0.074017903,O[C@H]1COC[C@@H]2O[C@@H](CC(=O)NCc3cccc(F)c3)CC[C@H]2N(C1)C(=O)c1ccncc1
-0.038482191,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO
-0.057948345,CCn1cc(c(n1)-c1ccc(NC(=O)N(C)C)cc1)-c1ccnc2[nH]c(cc12)-c1cccc(CN(C)C)c1
-0.031244913,OC(C1CCN(CCCOc2ccc(F)cc2)CC1)(c1ccccc1)c1ccccc1
-0.035991057,Cc1cc(cc2[nH]c(nc12)-c1c(NC[C@@H](O)c2cccc(Cl)c2)cc[nH]c1=O)N1CCOCC1
-0.007413254,OC(=O)[C@@H](Cc1ccccc1)NC(=O)C(O)=O
0.173550251,CSc1nc(nc(n1)c2ccccc2)C(C)C
0.125388357,OC[C@@H](O)CNC(=O)c1ccncc1Nc1ccc(I)cc1F
-0.001409048,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1
0.167301303,CN1C[C@H](O)COC[C@H]2O[C@@H](CC(=O)NC3CCC3)CC[C@H]12
-0.016209264,COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[nH]2)c1OC
-0.174001408,COc1ccc(CN2C(C)Cc3cc(OC)c(OC)cc3C2C=C)cc1
-0.345471293,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC12
0.184842643,CCCNC(=O)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2OC[C@H]1C)OC
0.112581394,CCCC(=O)Nc1cccc(NC(=O)Cc2ccc(Cl)cc2)c1
-0.020118,CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2cc(OCCN4CCOCC4)ccc32)no1
-0.038279743,Clc1ccc(cc1)-n1sc2ccccc2c1=O
-0.08870874,COc1ccc(cc1)C(=O)Nc1cc(Cl)c(Br)cc1C(O)=O
0.018639466,Cc1cc2nc(NCCCO)n(CC(=O)c3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)c2cc1C
-0.078477525,CC1(CCCN1)c1nc2c(cccc2[nH]1)C(N)=O
0.023997583,Clc1ccc2[nH]c(=O)c(-c3nc4ccccc4[nH]3)c(N[C@@H]3CN4CCC3CC4)c2c1
0.119785042,Clc1ccc(CON=C(/Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
0.042814122,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(=O)O)Oc3ccc(NC(=O)Cc4ccccc4)cc3C1=O
-0.046890226,CCCC=CCC=CC=CC=NN[NH2+][O-]
0.01049315,CC(C)(C)Sc1c(CC(C)(C)C(O)=O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12
-0.056316419,Oc1ccc(Cl)cc1C(=O)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F
0.08778732,C[C@]1(CCSC(N)=N1)c1cc(c(F)cc1F)-c1cncnc1
-0.025515691,CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)NC(C)C)cc2OC[C@@H](C)N(C)C[C@@H]1C
0.028885226,CCOc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(cc2)c3nc4ccccc4[nH]3
-0.062717018,O[C@H]1COC[C@@H]2O[C@@H](CC(=O)NCc3cccc(F)c3)CC[C@H]2N(C1)C(=O)c1ccncc1
0.078483218,COC(=O)c1ccc(CN2C[C@H]3[C@@H]([C@H](CO)N3C(=O)C2)c2ccc(Br)cc2)cc1
-0.083816258,Ic1ccc(cc1)C(=O)NCCN1CCCCC1
-0.099407913,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12
0.012322379,CC(C)[C@@]12O[C@H]2[C@@H]3O[C@]34[C@]5(O[C@H]5CC6C7=C(CC[C@@]64C)C(=O)OC7)[C@@H]1O
-0.034263249,O=c1cc(oc2c3ccccc3ccc12)N1CCOCC1
0.007405959,CC[C@H]1CC[C@H]2O[C@@]3(CC[C@@H](C)[C@@H](C[C@H](C)O)O3)[C@H](C)[C@@H](OC(=O)C=C[C@@H](C)[C@H](O)[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)C(=O)[C@@](C)(O)[C@H](O)[C@@H](C)CC=CC=C1)[C@H]2C
0.152310069,Cc1ccc(cc1)S(=O)(=O)N1C[C@H](O)COC[C@H]2O[C@@H](CC(=O)NCc3ccc4OCOc4c3)CC[C@H]12
-0.010608507,Fc1ccc(cc1)C(CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O)c1ccc(F)cc1
0.09008524,CN(C)CCCN1c2ccccc2Sc2ccc(cc12)C(F)(F)F
0.091905822,OC[C@@H]1O[C@H](CC(=O)N2CCc3ccccc3C2)CC[C@H]1NC(=O)Nc1cc(F)ccc1F
0.136581709,OC(=O)c1cccnc1Nc1cccc(c1)C(F)(F)F
-0.082438038,O[C@@H](COc1cccc2ncccc12)CN1CCN(CC1)[C@@H]1c2ccccc2[C@@H]2[C@H](c3ccccc13)C2(F)F
-0.23254121,CNC[C@H]1Oc2ncc(cc2C(=O)N(C[C@H]1C)[C@H](C)CO)C#CC1CCCCC1
0.020910443,NC1CCN(C1)c1cccnc1
-0.017789522,NC(=O)c1cccc(N)c1
0.353843628,COc1cccc(c1)C#Cc1ccc(cc1)[C@H]1[C@@H](CO)N([C@@H]1C#N)C(=O)c1ccccn1
-0.143618037,FC(F)(F)c1ccc(cc1)C(=O)C(CN1CCOCC1)c1ccccc1
0.047576151,COc1ccc2c3c([C@@H](CO)N(C[C@]33CCN(Cc4ccccc4OC)CC3)C(C)=O)n(C)c2c1
-0.010752203,COC(=O)N[C@@H](C(C)C)C(=O)N1CC2(CC2)C[C@H]1c1ncc([nH]1)-c1ccc2-c3ccc(cc3C(F)(F)c2c1)-c1ccc2nc([nH]c2c1)[C@@H]1[C@H]2CC[C@H](C2)N1C(=O)[C@@H](NC(=O)OC)C(C)C
0.021074005,OC(=O)c1ccc2cc(ccc2c1)-c1ccc(O)c(c1)C12CC3CC(CC(C3)C1)C2
-0.070553677,CC(C)[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C
-0.356292639,O=C1NC(=O)C(S1)=C/c1ccc2nccnc2c1
-0.051596885,OC[C@H]1O[C@H](CC(=O)O)C[C@H]2[C@@H]1Oc3ccc(NC(=O)Nc4ccc(cc4)C(F)(F)F)cc23
-0.006465484,O=C(NC1CC1)c2cc(on2)c3cccs3
-0.036784016,C[C@]12[C@@H](CC[C@@]3(O)[C@@]45O[C@@H]4[C@@H](O)[C@H](O[C@H]5CC[C@]13C)C(O)=O)[C@@H]1OC(C)(C)[C@H]3C[C@@H]4C(=C)Cc5c(Cl)cc6[nH]c2c1c6c5[C@]34O
-0.097320337,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)CC2CCCCC2)Oc3ccc(NS(=O)(=O)c4ccc(C)cc4)cc3C1=O
0.034029874,CCc1ccc(NC(=O)CCCOc2cc(=O)n(C)c3ccccc23)cc1
-0.29697576,CCOC(=O)c1n[nH]c(=S)[nH]c1=O
-0.001518381,Cn1nnc2c(ncn2c1=O)C(N)=O
0.168465071,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccc(F)cc2)OCCCC[C@@H](C)Oc3ccc(cc3C1=O)N(C)C
0.032194917,C[C@@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]2CC[C@]1(O)C(=O)CO
0.275926429,CN(C)C(=O)C[C@H]1C[C@@H]2[C@@H](Oc3ccc(NC(=O)Nc4ccc(F)cc4)cc23)[C@H](CO)O1
-0.011034399,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)[C@@H]2CCCN2C)OCc3ccccc3-c4ccccc4C1=O
0.319076493,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc3OCOc3c2)Oc4c(NS(=O)(=O)C)cccc4C1=O
0.004605062,Nc1nc(F)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
0.06448791,C[C@@H](CN(C)C)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(F)cc2)OCCCC[C@H](C)Oc2ccc(NC(=O)Nc3ccccc3)cc2C1=O
-0.087991872,Nc1c(c(nn1-c1c(Cl)cc(cc1Cl)C(F)(F)F)C#N)S(=O)C(F)(F)F
0.070722278,COc1ccc(cc1Cl)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(O)=O)C#N)C(C)(C)C
0.006885487,Cn1nc(N)c2cn(C3OC(CO)C(O)C3O)c4ncnc1c24
-0.017498154,CCCC(=O)Nc1ncnc2n(cnc12)[C@@H]1O[C@@H]2COP(O)(=O)O[C@H]2[C@H]1OC(=O)CCC
0.123219055,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccccc2)Oc3ccc(NS(=O)(=O)c4ccc(C)cc4)cc3C1=O
-0.022705354,COc1ccc2C[C@H]3N(C)CCc4cc(OC)c(Oc5c6OCOc6cc6CCN(C)[C@@H](Cc7ccc(Oc1c2)cc7)c56)cc34
0.037625231,CC1=C/CC[C@@]2(C)O[C@H]2[C@H]2OC(=O)C(=C)[C@@H]2CC1
0.015650947,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C)OCCCC[C@@H](C)Oc2ccc(NC(=O)Nc3ccc(cc3)C(F)(F)F)cc2C1=O
-0.067287682,O[C@H]1COC[C@H]2O[C@H](CC(=O)NCc3ccc(F)cc3)CC[C@@H]2N(CC2CCCCC2)C1
-0.29076854,COc1cc(C=Nn2c(S)nnc2-c2ccccc2)ccc1O
-0.024904609,CC(C)(c1ccc(OCC2CO2)cc1)c3ccc(OCC4CO4)cc3
0.18721475,CNC[C@H]1Oc2cc(C#CC3(O)CCCC3)ccc2S(=O)(=O)N(C[C@@H]1C)[C@H](C)CO
-0.060886391,C[N@@+]1(CC2CC2)CC[C@@]23[C@H]4Oc5c2c(C[C@@H]1[C@@]3(O)CCC4=O)ccc5O
0.063847148,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
0.207543829,Cc1ccccc1n2sc3cc(F)ccc3c2=O
-0.037130972,COC(=O)C1=C(C)NC(C)=C(C1C)C(=O)OCCSc1ccccc1
0.026806019,CCC(=O)N[C@@H]1CC[C@@H](CC(=O)NCC2CCCCC2)O[C@@H]1CO
-0.045598081,OC[C@@H]1N[C@H](C#N)[C@H]1c1ccc(cc1)C#CC1CCCCC1
0.019785294,Brc1cc2OCOc2cc1C3Nc4ccccc4C5C=CCC53
-0.115662284,CN(C)c1ccc2nc3ccc(cc3[s+]c2c1)N(C)C
0.041139763,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1
0.148669387,CN1c2ccccc2Sc3cc(N)ccc13
-0.147362518,Cc1ccc(Sc2c([N+](=O)[O-])c(=O)n(C)c3ccccc23)cc1
-0.048356219,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@@H]2[C@@H](C)O[C@H](C[C@@H]2O)O[C@@H]3[C@@H](C)O[C@H](C[C@@H]3O)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4
0.229378738,O[C@@H]1COC[C@@H]2O[C@H](CC(=O)NCC3CCCCC3)CC[C@H]2N(C1)S(=O)(=O)c1ccc(F)cc1
-0.023897274,Nc1nc2ccc(OC(F)(F)F)cc2s1
-0.1210434,CC(C)NC(=O)N(C)C[C@H]1OCCCC[C@@H](C)Oc2ccc(NC(=O)C3CCCCC3)cc2C(=O)N(C[C@H]1C)[C@@H](C)CO
0.101925402,OC1N2CCCCCC2=Nc2ccc(Br)cc12
0.130828528,CCc1csc(n1)N1[C@@H](CO)[C@@H]([C@@H]1C#N)c1ccc(cc1)C1=CCCC1
0.152955227,CC(C)NC(=O)Nc1ccc2O[C@@H](C)CCCCO[C@@H](CN(C)C(=O)c3ccncc3)[C@@H](C)CN([C@@H](C)CO)C(=O)c2c1
0.332831389,O[C@@H]1COC[C@@H]2O[C@H](CC(=O)NC3CCC3)CC[C@H]2N(C1)C(=O)Nc1ccc(Cl)c(Cl)c1
0.038561365,CCOc1cc(cc(Cl)c1OCC(=O)OC)C=C1C(=O)N(N=C/1C)c1ccccc1
0.150380564,CO[C@H](C(=O)N(C)C[C@H]1OCc2ccccc2-c3c(C(=O)N(C[C@H]1C)[C@H](C)CO)n(C)c4ccccc34)c5ccccc5
